model_name,benchmark_name,question_id,question,expected_answer,model_answer,is_correct,is_exact_match,partial_match_score,response_time,prompt_tokens,tokens_used,error,no_response,reasoning_tokens,question_type,is_enigma,enigma_complexity
qwen-3.6-27b,large_tree_en,1,"Among Maverick and their siblings, who has the most children?",Carol,Carol,True,True,1.0,33.297019720077515,51040,1189,,False,1320,conditional,False,
qwen-3.6-27b,large_tree_en,2,Who are the children of Ava's grandparents' siblings?,"Belinda,Eli,Giuliana,Julie","Belinda,Eli,Giuliana,Julie",True,True,1.0,51.32918906211853,51038,2032,,False,1968,multihop,False,
qwen-3.6-27b,large_tree_en,3,What are the hair colors of Pat's children's in-laws?,"auburn,dark brown","dark brown,auburn",True,True,1.0,56.54261636734009,51041,2700,,False,3018,multihop,False,
qwen-3.6-27b,large_tree_en,4,Which of Dean's nephews or nieces have black hair?,Glenys,Glenys,True,True,1.0,29.333346605300903,51040,1412,,False,1594,relation_attribut_composee,False,
qwen-3.6-27b,large_tree_en,5,Who are the children of Millie's grandparents' siblings?,"Caitlin,Cathy","Saul,Minerva",False,False,0.0,47.80339789390564,51039,2321,,False,2432,multihop,False,
qwen-3.6-27b,large_tree_en,6,Which of Julianne's grandparents have blonde hair?,Zep,Zep,True,True,1.0,38.916534185409546,51037,1885,,False,2052,relation_attribut_composee,False,
qwen-3.6-27b,large_tree_en,7,Which of Howard's nephews or nieces have chestnut hair?,Alice,Alice,True,True,1.0,33.55807948112488,51041,1602,,False,1862,relation_attribut_composee,False,
qwen-3.6-27b,large_tree_en,8,Which of Savannah's children work as a secretary?,Reid,Reid,True,True,1.0,11.990554332733154,51037,567,,False,660,relation_attribut_composee,False,
qwen-3.6-27b,large_tree_en,9,Which of Lily's children have silver hair?,Eli,Eli,True,True,1.0,17.464561462402344,51036,845,,False,1006,relation_attribut_composee,False,
qwen-3.6-27b,large_tree_en,10,Who are the children of Yumi's grandparents' siblings?,"Isla,Stacey,Sue,Tyra","Isla,Sue,Tyra,Stacey",True,True,1.0,59.80512547492981,51039,2919,,False,3114,multihop,False,
qwen-3.6-27b,large_tree_en,11,Who are the grandchildren of Joshua's siblings?,Bernadette,"Lynda,Samantha",False,False,0.0,18.48612642288208,51036,902,,False,958,multihop,False,
qwen-3.6-27b,large_tree_en,12,Which of Ida's children work as a web designer?,Gwendolyn,Gwendolyn,True,True,1.0,19.38152503967285,51038,943,,False,954,relation_attribut_composee,False,
qwen-3.6-27b,large_tree_en,13,Which of Salvatore's children work as a graphic designer?,Ora,Ora,True,True,1.0,20.852051973342896,51038,1014,,False,1170,relation_attribut_composee,False,
qwen-3.6-27b,large_tree_en,14,Who are the children of Belle's grandparents' siblings?,"Beverly,Carol,Harrison,Hollie,Maverick,Ulrich","Beverly,Carol,Maverick,Harrison,Hollie,Ulrich",True,True,1.0,56.12071204185486,51038,2730,,False,2750,multihop,False,
qwen-3.6-27b,large_tree_en,15,Which of Margaret's children have red hair?,Morris,Morris,True,True,1.0,12.32264256477356,51036,582,,False,666,relation_attribut_composee,False,
