model_name,benchmark_name,question_id,question,expected_answer,model_answer,is_correct,is_exact_match,partial_match_score,response_time,tokens_used,error,no_response,reasoning_tokens,question_type,is_enigma,enigma_complexity
gemma-3-27b-it,huge_tree_en,1,Who are Mel's great-grandparents?,"Kathy,Yvon","Carter,Yve",False,False,0.0,3.196953296661377,5,,False,0,relation_complexe,False,
gemma-3-27b-it,huge_tree_en,2,Which of Teresa's children have silver hair?,Kelly,None,False,False,0.0,3.346374034881592,3,,False,0,relation_attribut_composee,False,
gemma-3-27b-it,huge_tree_en,3,Who are all of Len's descendants?,"Abel,Laura,Mel,Yve",Yve,False,False,0.25,3.7019095420837402,4,,False,0,verticale_descendant,False,
gemma-3-27b-it,huge_tree_en,4,Which of Laura's siblings work as a nurse?,Abel,"Vera,Eleanor",False,False,0.0,3.481107711791992,5,,False,0,relation_attribut_composee,False,
gemma-3-27b-it,huge_tree_en,5,Who has more children: Gil or their siblings?,Gil,Gil,True,True,1.0,3.630573034286499,3,,False,0,conditional,False,
gemma-3-27b-it,huge_tree_en,6,How many grandsons does Rhonda have?,1,None,False,False,0.0,4.683043003082275,3,,False,0,comptage_complexe,False,
gemma-3-27b-it,huge_tree_en,7,Who are Tex's nephews and nieces?,"Fred,Pia,Rachel","Ava,Amy",False,False,0.0,2.4984216690063477,4,,False,0,relation_complexe,False,
gemma-3-27b-it,huge_tree_en,8,Who are Oz's brothers?,None,Virginia,False,False,0.0,3.014796495437622,2,,False,0,relation_complexe,False,
gemma-3-27b-it,huge_tree_en,9,Which of Brooke's children have gray hair?,Pax,"Pax,Teresa",False,False,0.5,5.2748260498046875,5,,False,0,relation_attribut_composee,False,
gemma-3-27b-it,huge_tree_en,10,Who has chestnut hair and violet eyes?,"Todd,Trevor","Trevor,Hank",False,False,0.3333333333333333,3.7878613471984863,6,,False,0,recherche_multi_criteres,False,
gemma-3-27b-it,huge_tree_en,11,Who are Melissa's uncles and aunts?,"Orion,Viv","Richard,Priscilla",False,False,0.0,2.5294129848480225,5,,False,0,relation_complexe,False,
gemma-3-27b-it,huge_tree_en,12,Quelles sont les couleurs de cheveux des beaux-parents des enfants de Xavier ?,"gray,jet black","Platinum blonde,black",False,False,0.0,3.737079381942749,6,,False,0,multihop,False,
gemma-3-27b-it,huge_tree_en,13,Which men are in the same generation as Noah?,"Abel,Alexander,Blake,Charles,Colin,Damien,Darren,Diego,Edgar,Edward,Fernando,Francis,Fred,George,Gil,Grant,Gus,Hector,Henry,Hux,Ike,Jack,Jax,Jose,Keith,Kyle,Lance,Leo,Lester,Liam,Louis,Luke,Marcus,Mel,Moe,Nathan,Neil,Nicholas,Nolan,Norman,Oscar,Otto,Owen,Oz,Philip,Sam,Samuel,Sebastian,Sid,Steven,Timothy,Tristan,Tux,Tyler,Vic,Vincent,Wade,Walt,Walter,Warren,Wayne,Wes,Wilfredo,Xen,Xu,York,Yves,Yves,Zane,Zep","Wayne,Elijah,Blake,Samuel,Vincent,Zach",False,False,0.056338028169014086,3.91678786277771,14,,False,0,transversale_generation,False,
gemma-3-27b-it,huge_tree_en,14,Who has the same number of children as Rodrigo?,"Aaron,Alba,Andrea,Andy,Arthur,Ava,Brooke,Courtney,Diego,Edith,Edward,Emma,Faye,Felicity,Gloria,Gordon,Greta,Hal,Harold,Hugo,Ira,Iris,Ivan,Jade,Jake,James,Janet,Jay,Jeremy,Jim,Kelly,Kenneth,Kristen,Lance,Leonard,Lila,Mason,Max,Michael,Monica,Mya,Nat,Nell,Octavia,Opal,Orion,Pat,Patricia,Paul,Penny,Peter,Petra,Quentin,Ralph,Randall,Robert,Rose,Ruben,Rue,Samantha,Sandra,Sylvia,Tanya,Tara,Tex,Theodore,Tia,Tina,Tony,Trevor,Una,Vera,Vernon,Veronica,Vince,Wil,Win,Xavier,Xia,Ximena,Xiomara,Yann,Yma,Yuki,Yvette,Yvonne,Zach,Zachary,Zyx","Aaron,Brooke,Bud,Cameron,Douglas,Eve,Floyd,Gloria,Hugo,Jonathan,Kathy,Kendra,Nat,Nina,Otis,Rose,Tanya",False,False,0.0707070707070707,5.532826662063599,35,,False,0,comparative,False,
gemma-3-27b-it,huge_tree_en,15,Whose parent is Diego?,"Oliver,Rex",None,False,False,0.0,9.353550672531128,2,,False,0,relation_inverse,False,
gemma-3-27b-it,huge_tree_en,16,Who are Maya's grandmothers?,Penny,"Carla,Wyatt",False,False,0.0,10.77800440788269,7,,False,0,relation_complexe,False,
gemma-3-27b-it,huge_tree_en,17,Who is the brother of Larry who works as a social worker?,Blake,Jay,False,False,0.0,8.897865772247314,2,,False,0,enigme,True,1
gemma-3-27b-it,huge_tree_en,18,Who are Mya's nephews and nieces?,"Claire,Damien,Esther,Katherine,Mia,Sue","Brent,Clay",False,False,0.0,5.228428840637207,5,,False,0,relation_complexe,False,
gemma-3-27b-it,huge_tree_en,19,Which of Katherine's siblings work as a musician?,Mia,Esther,False,False,0.0,5.360458135604858,3,,False,0,relation_attribut_composee,False,
gemma-3-27b-it,huge_tree_en,20,Who are Lester's sisters?,Holly,Holly,True,True,1.0,3.6196999549865723,3,,False,0,relation_complexe,False,
gemma-3-27b-it,huge_tree_en,21,Who is Natalie's father?,Cameron,Cameron,True,True,1.0,9.14438009262085,3,,False,0,relation_directe,False,
gemma-3-27b-it,huge_tree_en,22,Whose parent is Uri?,"Orion,Richard,Viv",None,False,False,0.0,3.108534097671509,2,,False,0,relation_inverse,False,
gemma-3-27b-it,huge_tree_en,23,Who is the child of the son of Ken?,Fatima,None,False,False,0.0,9.196876764297485,3,,False,0,enigme,True,2
