model_name,benchmark_name,question_id,question,expected_answer,model_answer,is_correct,is_exact_match,partial_match_score,response_time,tokens_used,error,no_response,reasoning_tokens,question_type,is_enigma,enigma_complexity
qwen-3.6-35b-3a,large_tree_en,1,Who is the cousin of the daughter of Chase with silver hair?,Liam,None,False,False,0.0,88.22947096824646,6065,,False,7076,enigme,True,3
qwen-3.6-35b-3a,large_tree_en,2,Who is the cousin of the son of Norman with blonde hair?,Gil,"Sheena,Gil,Harlow,Kenneth",False,False,0.25,38.73145508766174,2476,,False,2790,enigme,True,3
qwen-3.6-35b-3a,large_tree_en,3,Who is the grandchild of the sister of Octavia with black hair?,Rhonda,Abigail,False,False,0.0,61.6282639503479,4141,,False,4432,enigme,True,4
qwen-3.6-35b-3a,large_tree_en,4,Who is the child of the son of Jonathan with jet black hair?,Ishmael,Ishmael,True,True,1.0,39.638755321502686,2539,,False,3038,enigme,True,2
qwen-3.6-35b-3a,large_tree_en,5,Who is the cousin of the daughter of Ursula with jet black hair?,Yumi,Willem,False,False,0.0,64.72014927864075,4360,,False,5182,enigme,True,3
qwen-3.6-35b-3a,large_tree_en,6,Who is the sister of the mother of Eunice with brown hair?,Tegan,Tegan,True,True,1.0,28.794121742248535,1747,,False,2112,enigme,True,5
qwen-3.6-35b-3a,large_tree_en,7,Who is the cousin of the daughter of Oswald with white hair?,Jocelyn,Madison,False,False,0.0,236.51409101486206,16974,,False,18088,enigme,True,3
qwen-3.6-35b-3a,large_tree_en,8,Who is the daughter of Conan with jet black hair?,Heather,Heather,True,True,1.0,13.546741962432861,612,,False,716,enigme,True,1
qwen-3.6-35b-3a,large_tree_en,9,Who is the child of the daughter of Reid with white hair?,Vincent,Vincent,True,True,1.0,19.005335330963135,1023,,False,1252,enigme,True,2
qwen-3.6-35b-3a,large_tree_en,10,Who is the son of Aaron with black hair?,Spencer,Spencer,True,True,1.0,12.610179662704468,550,,False,628,enigme,True,1
qwen-3.6-35b-3a,large_tree_en,11,"Who is the mother of the person with jet black hair, black eyes and a white hat?",Margot,Margot,True,True,1.0,134.49039769172668,9842,,False,11492,enigme,True,6
qwen-3.6-35b-3a,large_tree_en,12,Who is the grandchild of the sister of Braxton with salt and pepper hair?,Elyse,Elyse,True,True,1.0,41.060927629470825,3014,,False,3458,enigme,True,4
qwen-3.6-35b-3a,large_tree_en,13,Who is the cousin of the daughter of Aurelia with silver hair?,Morgana,Morgana,True,True,1.0,26.336978673934937,1933,,False,2264,enigme,True,3
qwen-3.6-35b-3a,large_tree_en,14,Who is the child of the son of Mason with salt and pepper hair?,Connor,Connor,True,True,1.0,39.783339500427246,2885,,False,3094,enigme,True,2
qwen-3.6-35b-3a,large_tree_en,15,"Who is the mother of the person with silver hair, hazel eyes and a tan hat?",Marie,Marie,True,True,1.0,156.22869443893433,11412,,False,11618,enigme,True,6
qwen-3.6-35b-3a,large_tree_en,16,"Who is the mother of the person with brown hair, blue-gray eyes and a brown hat?",Sandra,None,False,False,0.0,464.4993495941162,44006,,False,51334,enigme,True,6
qwen-3.6-35b-3a,large_tree_en,17,Who is the daughter of William with gray hair?,Tracey,Tracey,True,True,1.0,8.421344757080078,608,,False,682,enigme,True,1
qwen-3.6-35b-3a,large_tree_en,18,Who is the grandchild of the sister of Yma with strawberry blonde hair?,Milena,Katherine,False,False,0.0,67.83100914955139,4920,,False,5708,enigme,True,4
qwen-3.6-35b-3a,large_tree_en,19,Who is the grandchild of the sister of Wil with black hair?,Leila,"Jewel,Kendra,Leila,Alexandra,Ulysses",False,False,0.2,36.98465704917908,2664,,False,2996,enigme,True,4
qwen-3.6-35b-3a,large_tree_en,20,Who is the cousin of the son of Todd with blonde hair?,Pauline,Pauline,True,True,1.0,112.32249307632446,8216,,False,9266,enigme,True,3
qwen-3.6-35b-3a,large_tree_en,21,Who is the son of Zaria with silver hair?,Denver,Denver,True,True,1.0,8.696891784667969,623,,False,732,enigme,True,1
