model_name,benchmark_name,question_id,question,expected_answer,model_answer,is_correct,is_exact_match,partial_match_score,response_time,tokens_used,error,no_response,reasoning_tokens,question_type,is_enigma,enigma_complexity
qwen-3.5-27b-turboquant-3,large_tree_en,1,Who is Wendy's mother?,Ora,Ora,True,True,1.0,36.05289101600647,576,,False,0,relation_directe,False,
qwen-3.5-27b-turboquant-3,large_tree_en,2,Who is the child of the daughter of Eleanor?,Xara,Xara,True,True,1.0,90.19478297233582,2000,,False,0,enigme,True,2
qwen-3.5-27b-turboquant-3,large_tree_en,3,Who has hazel eyes?,Rue,Rue,True,True,1.0,16.745134830474854,503,,False,0,recherche_attributs,False,
qwen-3.5-27b-turboquant-3,large_tree_en,4,Who is Xara's father?,Wilfredo,Wilfredo,True,True,1.0,16.745142698287964,503,,False,0,relation_directe,False,
qwen-3.5-27b-turboquant-3,large_tree_en,5,How many granddaughters does Eleanor have?,1,"names. If the question is ""How many..."",the answer is a number",False,False,0.0,75.79342865943909,2000,,False,0,comptage_complexe,False,
qwen-3.5-27b-turboquant-3,large_tree_en,6,Who has more children: Quinn or their siblings?,"Rue,Rue",the name of the person/group that has more,False,False,0.0,75.7917218208313,2000,,False,0,conditional,False,
qwen-3.5-27b-turboquant-3,large_tree_en,7,Who are Xara's uncles?,None,None,True,True,1.0,73.87505578994751,2000,,False,0,relation_complexe,False,
qwen-3.5-27b-turboquant-3,large_tree_en,8,Who are Victor's children?,"Kit,Quinn,Rue","Kit,Quinn,Rue",True,True,1.0,14.886833429336548,466,,False,0,relation_directe,False,
qwen-3.5-27b-turboquant-3,large_tree_en,9,How many web designers are there?,1,"a number. If the instruction says ""Respond ONLY with the requested name..."",it might be a generic instruction for a session where most questions ask for names",False,False,0.0,113.32366871833801,2000,,False,0,comptage,False,
qwen-3.5-27b-turboquant-3,large_tree_en,10,Who are Xara's parents?,"Rue,Wilfredo","Rue,Wilfredo",True,True,1.0,19.71809720993042,554,,False,0,relation_directe,False,
qwen-3.5-27b-turboquant-3,large_tree_en,1,Who is Wendy's mother?,Ora,Ora,True,True,1.0,76.36506080627441,611,,False,0,relation_directe,False,
qwen-3.5-27b-turboquant-3,large_tree_en,2,Who is the child of the daughter of Eleanor?,Xara,Xara,True,True,1.0,26.86229157447815,885,,False,0,enigme,True,2
qwen-3.5-27b-turboquant-3,large_tree_en,3,Who has hazel eyes?,Rue,Rue,True,True,1.0,29.611955404281616,492,,False,0,recherche_attributs,False,
qwen-3.5-27b-turboquant-3,large_tree_en,4,Who is Xara's father?,Wilfredo,Wilfredo,True,True,1.0,41.91703152656555,413,,False,0,relation_directe,False,
qwen-3.5-27b-turboquant-3,large_tree_en,5,How many granddaughters does Eleanor have?,1,"names. If the question is ""How many..."",the answer is a number",False,False,0.0,60.518197774887085,2000,,False,0,comptage_complexe,False,
qwen-3.5-27b-turboquant-3,large_tree_en,6,Who has more children: Quinn or their siblings?,"Rue,Rue","siblings"",I should list the names of the siblings who have more children than Quinn? Or just the category?",False,False,0.0,60.5164840221405,2000,,False,0,conditional,False,
qwen-3.5-27b-turboquant-3,large_tree_en,7,Who are Xara's uncles?,None,None,True,True,1.0,101.67461514472961,2000,,False,0,relation_complexe,False,
qwen-3.5-27b-turboquant-3,large_tree_en,8,Who are Victor's children?,"Kit,Quinn,Rue","Kit,Quinn,Rue",True,True,1.0,14.37612247467041,464,,False,0,relation_directe,False,
qwen-3.5-27b-turboquant-3,large_tree_en,9,How many web designers are there?,1,a number. The system instruction provided here might be a generic wrapper that conflicts with the specific question,False,False,0.0,123.48039054870605,2000,,False,0,comptage,False,
