model_name,benchmark_name,question_id,question,expected_answer,model_answer,is_correct,is_exact_match,partial_match_score,response_time,tokens_used,error,no_response,reasoning_tokens,question_type,is_enigma,enigma_complexity
gpt-5.1,huge_tree_en,1,Who are Mel's great-grandparents?,"Kathy,Yvon",Unknown,False,False,0.0,4.312425136566162,10,,False,0,relation_complexe,False,
gpt-5.1,huge_tree_en,2,Which of Teresa's children have silver hair?,Kelly,None,False,False,0.0,4.142437934875488,10,,False,0,relation_attribut_composee,False,
gpt-5.1,huge_tree_en,3,Who are all of Len's descendants?,"Abel,Laura,Mel,Yve","Yve,Abel,Laura,Mel",True,True,1.0,9.405567646026611,18,,False,0,verticale_descendant,False,
gpt-5.1,huge_tree_en,4,Which of Laura's siblings work as a nurse?,Abel,Abel,True,True,1.0,4.4753382205963135,11,,False,0,relation_attribut_composee,False,
gpt-5.1,huge_tree_en,5,Who has more children: Gil or their siblings?,Gil,Gil,True,True,1.0,5.948774576187134,10,,False,0,conditional,False,
gpt-5.1,huge_tree_en,6,How many grandsons does Rhonda have?,1,"Henry,Steven",False,False,0.0,2.2616796493530273,12,,False,0,comptage_complexe,False,
gpt-5.1,huge_tree_en,7,Who are Tex's nephews and nieces?,"Fred,Pia,Rachel","Fred,Pia,Rachel",True,True,1.0,2.7555363178253174,14,,False,0,relation_complexe,False,
gpt-5.1,huge_tree_en,8,Who are Oz's brothers?,None,Virginia,False,False,0.0,6.294751405715942,10,,False,0,relation_complexe,False,
gpt-5.1,huge_tree_en,9,Which of Brooke's children have gray hair?,Pax,Pax,True,True,1.0,4.122824192047119,11,,False,0,relation_attribut_composee,False,
gpt-5.1,huge_tree_en,10,Who has chestnut hair and violet eyes?,"Todd,Trevor","Trevor,Ben,Katrina,Mel",False,False,0.2,4.774290561676025,18,,False,0,recherche_multi_criteres,False,
gpt-5.1,huge_tree_en,11,Who are Melissa's uncles and aunts?,"Orion,Viv","Orion,Viv",True,True,1.0,3.7886013984680176,13,,False,0,relation_complexe,False,
gpt-5.1,huge_tree_en,12,Quelles sont les couleurs de cheveux des beaux-parents des enfants de Xavier ?,"gray,jet black","light brown,auburn",False,False,0.0,5.4483020305633545,14,,False,0,multihop,False,
