model_name,benchmark_name,question_id,question,expected_answer,model_answer,is_correct,is_exact_match,partial_match_score,response_time,tokens_used,error,no_response,reasoning_tokens,question_type,is_enigma,enigma_complexity
qwen-3.2-2507,huge_tree_en,1,Who are Mel's great-grandparents?,"Kathy,Yvon","Carter,Yve",False,False,0.0,2.601975917816162,6,,False,0,relation_complexe,False,
qwen-3.2-2507,huge_tree_en,2,Which of Teresa's children have silver hair?,Kelly,None,False,False,0.0,2.1169629096984863,2,,False,0,relation_attribut_composee,False,
qwen-3.2-2507,huge_tree_en,3,Who are all of Len's descendants?,"Abel,Laura,Mel,Yve","Yve,Abel,Laura,Mel",True,True,1.0,6.345809459686279,9,,False,0,verticale_descendant,False,
qwen-3.2-2507,huge_tree_en,4,Which of Laura's siblings work as a nurse?,Abel,Abel,True,True,1.0,2.9890453815460205,3,,False,0,relation_attribut_composee,False,
qwen-3.2-2507,huge_tree_en,5,Who has more children: Gil or their siblings?,Gil,None,False,False,0.0,3.4029643535614014,2,,False,0,conditional,False,
qwen-3.2-2507,huge_tree_en,6,How many grandsons does Rhonda have?,1,Sandra,False,False,0.0,6.203716993331909,3,,False,0,comptage_complexe,False,
qwen-3.2-2507,huge_tree_en,7,Who are Tex's nephews and nieces?,"Fred,Pia,Rachel","Iva,Una",False,False,0.0,6.312913656234741,5,,False,0,relation_complexe,False,
qwen-3.2-2507,huge_tree_en,8,Who are Oz's brothers?,None,None,True,True,1.0,2.8232827186584473,2,,False,0,relation_complexe,False,
qwen-3.2-2507,huge_tree_en,9,Which of Brooke's children have gray hair?,Pax,Pax,True,True,1.0,3.8730640411376953,3,,False,0,relation_attribut_composee,False,
qwen-3.2-2507,huge_tree_en,10,Who has chestnut hair and violet eyes?,"Todd,Trevor","Trevor,Tomas,Mason,Vivian,Ida,Viv,Yasmine,Yvette,Yuki,Yma,Yvonne,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki,Yuki",False,False,0.08333333333333333,21.2728374004364,256,,False,0,recherche_multi_criteres,False,
