model_name,benchmark_name,question_id,question,expected_answer,model_answer,is_correct,is_exact_match,partial_match_score,response_time,tokens_used,error,no_response,reasoning_tokens,question_type,is_enigma,enigma_complexity
qwen-3.6-35b-3a,large_tree_en,1,Who are Timothy's cousins?,"Amina,Eveline,Leora","Amina,Eveline,Leora",True,True,1.0,18.584553480148315,1818,,False,1902,relation_complexe,False,
qwen-3.6-35b-3a,large_tree_en,2,Whose child is Remington?,"Marvin,Paula","Marvin,Paula",True,True,1.0,4.616190433502197,318,,False,342,relation_inverse,False,
qwen-3.6-35b-3a,large_tree_en,3,Who are Margery's cousins?,Agatha,Agatha,True,True,1.0,24.446439027786255,2614,,False,2990,relation_complexe,False,
qwen-3.6-35b-3a,large_tree_en,4,Who are Lori's aunts?,None,None,True,True,1.0,16.348838090896606,1739,,False,2108,relation_complexe,False,
qwen-3.6-35b-3a,large_tree_en,5,Which men are in the same generation as Linus?,"Ansel,Arthur,Beau,Bjorn,Bradley,Calvin,Cedric,Chester,Christopher,Dane,Dashiell,Erwin,George,Harrison,Hudson,Ignatius,Jax,Juan,Kingsley,Mack,Marvin,Mitchell,Nolan,Roger,Russell,Sam,Seamus,Tobias,Tristan,Vincent,Wes,Wil","Asher,Dion,Evan,Joel,Lamar,Lamont,Santiago,Xen",False,False,0.0,84.57261157035828,9111,,False,8494,transversale_generation,False,
qwen-3.6-35b-3a,large_tree_en,6,Who is the sister of Iris who works as a firefighter?,Teresa,Teresa,True,True,1.0,27.615532636642456,2975,,False,3766,enigme,True,1
qwen-3.6-35b-3a,large_tree_en,7,Which of Sarah's siblings work as a veterinarian?,Jeanine,Jeanine,True,True,1.0,13.966799020767212,1506,,False,1730,relation_attribut_composee,False,
qwen-3.6-35b-3a,large_tree_en,8,Who are all of Santiago's descendants?,"Annette,Arianna,Arnold,Bradley,Braxton,Caroline,Cassius,Dina,Fern,Guinevere,Harper,Jazlyn,Jenna,Maggie,Maisie,Olaf,Terry,Valeria,Yvette","Annette,Arianna,Bradley,Harper,Caroline,Olaf,Terry,Cassius,Jazlyn,Yvette,Jenna,Arnold,Fern,Maisie,Dina,Braxton,Guinevere,Valeria,Maggie",True,True,1.0,25.456326246261597,2742,,False,2300,verticale_descendant,False,
qwen-3.6-35b-3a,large_tree_en,9,Who are Hester's grandparents?,"Dashiell,Phoebe","Dashiell,Phoebe",True,True,1.0,21.929163932800293,2358,,False,2522,relation_complexe,False,
qwen-3.6-35b-3a,large_tree_en,10,Which descendants of Billie work as a artist?,"Bjorn,Gwendolyn","Bjorn,Gwendolyn",True,True,1.0,42.89100384712219,4656,,False,4496,verticale_descendant_critere,False,
qwen-3.6-35b-3a,large_tree_en,11,Which of Gilda's children have blonde hair?,Damon,Damon,True,True,1.0,6.245720386505127,667,,False,738,relation_attribut_composee,False,
qwen-3.6-35b-3a,large_tree_en,12,Which descendants of Joel work as a artist?,"Hudson,Ivana,Raquel,Rosalyn","Hudson,Raquel,Rosalyn",False,False,0.75,65.65428590774536,7119,,False,7390,verticale_descendant_critere,False,
qwen-3.6-35b-3a,large_tree_en,13,How many cousins does Hoyt have?,4,4,True,True,1.0,19.00025463104248,2063,,False,2326,comptage_complexe,False,
qwen-3.6-35b-3a,large_tree_en,14,Who are Lorenzo's nephews?,"Langston,Vladimir,William","Vladimir,William,Langston",True,True,1.0,13.427079200744629,1443,,False,1472,relation_complexe,False,
qwen-3.6-35b-3a,large_tree_en,15,Who are Lyle's siblings?,"Nadia,Rene","Nadia,Rene",True,True,1.0,6.876665830612183,731,,False,760,relation_complexe,False,
qwen-3.6-35b-3a,large_tree_en,16,Which of Ruben's children have light brown hair?,Olive,Olive,True,True,1.0,4.93247389793396,512,,False,584,relation_attribut_composee,False,
qwen-3.6-35b-3a,large_tree_en,17,Who are Leah's great-grandparents?,"Martina,Sullivan","Martina,Sullivan",True,True,1.0,19.264854907989502,2072,,False,2330,relation_complexe,False,
qwen-3.6-35b-3a,large_tree_en,18,Who is the child of the daughter of Xen with red hair?,Fiona,"Fiona,Harrison",False,False,0.5,27.87909746170044,2982,,False,3744,enigme,True,2
qwen-3.6-35b-3a,large_tree_en,19,Which of Tessa's nephews or nieces have strawberry blonde hair?,Yvonne,Yvonne,True,True,1.0,11.001670360565186,1162,,False,1254,relation_attribut_composee,False,
qwen-3.6-35b-3a,large_tree_en,20,Who are Adeline's parents?,"Kent,Lori","Kent,Lori",True,True,1.0,2.516148567199707,253,,False,280,relation_directe,False,
qwen-3.6-35b-3a,large_tree_en,21,Who is the sister of Bryce with blue eyes?,Paula,Liza,False,False,0.0,102.34013819694519,8859,,False,9778,enigme,True,1
qwen-3.6-35b-3a,large_tree_en,22,Who are Jorge's great-grandchildren?,"Brielle,Nicolas,Sophie","Brielle,Nicolas,Sophie",True,True,1.0,14.992569208145142,1516,,False,1384,relation_complexe,False,
qwen-3.6-35b-3a,large_tree_en,23,Who are Alice's uncles and aunts?,"Albert,Clarissa","Albert,Clarissa",True,True,1.0,23.768323183059692,1527,,False,1766,relation_complexe,False,
qwen-3.6-35b-3a,large_tree_en,24,Who are Yvonne's oldest ancestors?,"Delia,Lamont,Xyla","Delia,Lamont,Xyla",True,True,1.0,17.469717979431152,1550,,False,1752,verticale_ancetre,False,
qwen-3.6-35b-3a,large_tree_en,25,Who is the sister of Thiago with gray hair?,Elodie,None,False,False,0.0,57.95094895362854,5289,,False,6070,enigme,True,1
qwen-3.6-35b-3a,large_tree_en,26,"Among Miles and their siblings, who has the most children?",Petra,Miles,False,False,0.0,17.70915412902832,1607,,False,1826,conditional,False,
qwen-3.6-35b-3a,large_tree_en,27,Who are Yvonne's female cousins?,"Alana,Jolie,Natalie","Alana,Jolie,Natalie",True,True,1.0,20.51720428466797,1866,,False,1926,relation_complexe,False,
qwen-3.6-35b-3a,large_tree_en,28,Who are Cedric's sisters?,"Elle,Jill","Elle,Jill",True,True,1.0,7.416913270950317,661,,False,706,relation_complexe,False,
qwen-3.6-35b-3a,large_tree_en,29,Who is Hudson's father?,Jermaine,Jermaine,True,True,1.0,3.3124449253082275,291,,False,292,relation_directe,False,
qwen-3.6-35b-3a,large_tree_en,30,Who has the same hair color as Lucy's mother's father?,"Ana,Arianna,Arlo,Arnold,Arwen,Axton,Byron,Cassius,Coleman,Eugene,Gerard,Jennifer,Kenya,Kyra,Lola,Mark,Marlon,Moira,Nikita,Otis,Paxton,Rebecca,Reed,Rosalia,Rosemary,Sam,Santiago,Talia,Tristan",None,False,False,0.0,39.11873531341553,3447,,False,4136,multihop,False,
qwen-3.6-35b-3a,large_tree_en,31,Who are Byron's nieces?,"Kelly,Uma","Kelly,Uma",True,True,1.0,12.704378843307495,1103,,False,1220,relation_complexe,False,
qwen-3.6-35b-3a,large_tree_en,32,Who are Kim's brothers?,None,None,True,True,1.0,8.713650465011597,782,,False,900,relation_complexe,False,
qwen-3.6-35b-3a,large_tree_en,33,Who are Tessa's parents?,"Lamont,Xyla","Lamont,Xyla",True,True,1.0,6.034881830215454,548,,False,546,relation_directe,False,
qwen-3.6-35b-3a,large_tree_en,34,Who is the child of the daughter of Oona with brown hair?,Hilda,Dan,False,False,0.0,9.085914611816406,772,,False,900,enigme,True,2
qwen-3.6-35b-3a,large_tree_en,35,Who are all of Mack's descendants?,"Ashanti,Brielle,Britney,India,Nicolas,Rosalia,Sophie","Rosalia,Brielle,Nicolas,Sophie,Ashanti,Britney,India,Jocelyn,Velma,Chiara",False,False,0.7,16.918532609939575,1482,,False,1350,verticale_descendant,False,
qwen-3.6-35b-3a,large_tree_en,36,Which of Soren's children work as a photographer?,Angela,Angela,True,True,1.0,5.930546045303345,513,,False,602,relation_attribut_composee,False,
qwen-3.6-35b-3a,large_tree_en,37,"If Sabrina has brothers, who are their daughters?",Victoria,Victoria,True,True,1.0,17.79495334625244,1537,,False,1766,conditional,False,
qwen-3.6-35b-3a,large_tree_en,38,Which of Anders's children have silver hair?,Indigo,Indigo,True,True,1.0,7.136344909667969,595,,False,648,relation_attribut_composee,False,
qwen-3.6-35b-3a,large_tree_en,39,Which of Tanner's children have jet black hair?,Mitchell,Mitchell,True,True,1.0,6.269349813461304,535,,False,636,relation_attribut_composee,False,
qwen-3.6-35b-3a,large_tree_en,40,Which of Esther's nephews or nieces have jet black hair?,Wilson,Wilson,True,True,1.0,19.94019365310669,1740,,False,1892,relation_attribut_composee,False,
qwen-3.6-35b-3a,large_tree_en,41,How many children does Ephraim have?,0,0,True,True,1.0,1418.9763963222504,740,,False,844,comptage,False,
qwen-3.6-35b-3a,large_tree_en,42,Who are Jemima's grandmothers?,Iona,Iona,True,True,1.0,12.896998405456543,1147,,False,1326,relation_complexe,False,
qwen-3.6-35b-3a,large_tree_en,43,Whose child is Coleman?,"Soren,Tatum","Soren,Tatum",True,True,1.0,4.802884817123413,409,,False,422,relation_inverse,False,
qwen-3.6-35b-3a,large_tree_en,44,Which of Elisa's grandparents have dark brown hair?,Baldwin,Baldwin,True,True,1.0,12.175580739974976,1069,,False,1256,relation_attribut_composee,False,
qwen-3.6-35b-3a,large_tree_en,45,Who are Maia's great-granddaughters?,Yara,Yara,True,True,1.0,23.278069734573364,2014,,False,2198,relation_complexe,False,
qwen-3.6-35b-3a,large_tree_en,46,Who are Bronson's aunts?,Selene,Selene,True,True,1.0,27.54049277305603,2421,,False,2706,relation_complexe,False,
qwen-3.6-35b-3a,large_tree_en,47,Who are Thomas's oldest ancestors?,"Isobel,Jermaine,Joel,Lachlan,Nolan","Lachlan,Larissa",False,False,0.16666666666666666,13.836189985275269,1250,,False,1334,verticale_ancetre,False,
