model_name,benchmark_name,question_id,question,expected_answer,model_answer,is_correct,is_exact_match,partial_match_score,response_time,tokens_used,error,no_response,reasoning_tokens,question_type,is_enigma,enigma_complexity
qwen-3.5-27b-turboquant-3,test,1,How many graphic designers are there?,1,,False,False,0.0,60.70498728752136,0,Timeout,False,0,comptage,False,
qwen-3.5-27b-turboquant-3,test,2,Whose parent is Max?,"Quinn,Rue","Quinn,Rue",True,True,1.0,22.89791989326477,558,,False,0,relation_inverse,False,
qwen-3.5-27b-turboquant-3,test,3,Who wears a burgundy hat?,Rue,Rue,True,True,1.0,15.870802879333496,371,,False,0,recherche_attributs,False,
qwen-3.5-27b-turboquant-3,test,4,Whose parent is Kit?,"Quinn,Rue",,False,False,0.0,60.70350122451782,0,Timeout,False,0,relation_inverse,False,
qwen-3.5-27b-turboquant-3,test,5,Whose child is Rue?,"Kit,Max","Kit,Max",True,True,1.0,43.79034376144409,885,,False,0,relation_inverse,False,
qwen-3.5-27b-turboquant-3,test,1,How many graphic designers are there?,1,,False,False,0.0,61.00385522842407,0,Timeout,False,0,comptage,False,
qwen-3.5-27b-turboquant-3,test,2,Whose parent is Max?,"Quinn,Rue","Quinn,Rue",True,True,1.0,30.335230588912964,505,,False,0,relation_inverse,False,
qwen-3.5-27b-turboquant-3,test,3,Who wears a burgundy hat?,Rue,Rue,True,True,1.0,24.315857410430908,360,,False,0,recherche_attributs,False,
qwen-3.5-27b-turboquant-3,test,4,Whose parent is Kit?,"Quinn,Rue","Quinn,Rue",True,True,1.0,49.62655448913574,1147,,False,0,relation_inverse,False,
qwen-3.5-27b-turboquant-3,test,5,Whose child is Rue?,"Kit,Max","Kit,Max",True,True,1.0,46.50388431549072,676,,False,0,relation_inverse,False,
qwen-3.5-27b-turboquant-3,test,1,How many graphic designers are there?,1,,False,False,0.0,60.99913763999939,0,Timeout,False,0,comptage,False,
qwen-3.5-27b-turboquant-3,test,2,Whose parent is Max?,"Quinn,Rue","Quinn,Rue",True,True,1.0,36.51161050796509,769,,False,0,relation_inverse,False,
qwen-3.5-27b-turboquant-3,test,3,Who wears a burgundy hat?,Rue,Rue,True,True,1.0,21.7439284324646,360,,False,0,recherche_attributs,False,
qwen-3.5-27b-turboquant-3,test,4,Whose parent is Kit?,"Quinn,Rue",,False,False,0.0,60.99781394004822,0,Timeout,False,0,relation_inverse,False,
qwen-3.5-27b-turboquant-3,test,5,Whose child is Rue?,"Kit,Max","Kit,Max",True,True,1.0,35.42679238319397,736,,False,0,relation_inverse,False,
