model_name,benchmark_name,question_id,question,expected_answer,model_answer,is_correct,is_exact_match,partial_match_score,response_time,prompt_tokens,tokens_used,cached_tokens,cost_usd,error,no_response,reasoning_tokens,question_type,difficulty,hallucinated_names,is_enigma,enigma_complexity,batch_size,finish_reason,provider,thinking_level
glm-5.3@high,hard_v4_en,1,"Who are the step-parents of the person with dark brown hair, hazel eyes and a pink hat (partners of one of the parents of the person with dark brown hair, hazel eyes and a pink hat who are not the parents of the person with dark brown hair, hazel eyes and a pink hat)?",Tux,Tux,True,True,1.0,0.0005449295043945312,3119,1753,0,0.0120798,,False,1739,beaux_parents,hard,0,False,,5,stop,,high
glm-5.3@high,hard_v4_en,2,Which people without parents work as a programmer?,"Everett,Jax,Preston","Everett,Preston,Jax",True,True,1.0,0.000569915771484375,3119,1753,0,0.0120798,,False,1739,verticale_racine_critere,hard,0,False,,5,stop,,high
glm-5.3@high,hard_v4_en,3,Which people without parents work as an artist?,"Blair,Curtis,Dina,Malachi,Micah,Rafaela,Trisha","Micah,Trisha,Curtis,Rafaela,Malachi,Dina,Blair",True,True,1.0,0.0005921363830566406,3119,1753,0,0.0120798,,False,1739,verticale_racine_critere,hard,0,False,,5,stop,,high
glm-5.3@high,hard_v4_en,4,"Among Willow and their siblings, who has the most children?","Emilio,Willow","Willow,Emilio",True,True,1.0,0.0006087779998779297,3119,1753,0,0.0120798,,False,1739,conditional,hard,0,False,,5,stop,,high
glm-5.3@high,hard_v4_en,5,Which people without parents work as a manager?,"Fernanda,Marigold,Rudy,Simone","Marigold,Simone,Fernanda",False,False,0.75,0.0006305217742919922,3119,1753,0,0.0120798,,False,1739,verticale_racine_critere,hard,0,False,,5,stop,,high
glm-5.3@high,hard_v4_en,6,"What are the hair colors of the in-laws of the children of the person with black hair, green-brown eyes and a navy hat?","chestnut,dark brown,platinum blonde","platinum blonde,chestnut",False,False,0.6666666666666666,0.0002052783966064453,3119,1130,0,0.009338599999999999,,False,1119,multihop,hard,0,False,,5,stop,,high
glm-5.3@high,hard_v4_en,7,Who are Lucy's step-parents (partners of one of Lucy's parents who are not Lucy's parents)?,Maxim,Maxim,True,True,1.0,0.00022826194763183593,3119,1130,0,0.009338599999999999,,False,1119,beaux_parents,hard,0,False,,5,stop,,high
glm-5.3@high,hard_v4_en,8,Which people without parents work as a pilot?,"Anouk,Hannah,Jay,Vaughn","Jay,Hannah,Anouk,Vaughn",True,True,1.0,0.00024733543395996096,3119,1130,0,0.009338599999999999,,False,1119,verticale_racine_critere,hard,0,False,,5,stop,,high
glm-5.3@high,hard_v4_en,9,"Who are the half-siblings of the person with strawberry blonde hair, green-brown eyes and a pink hat?",Kieran,Kieran,True,True,1.0,0.0002654552459716797,3119,1130,0,0.009338599999999999,,False,1119,demi_fratrie,hard,0,False,,5,stop,,high
glm-5.3@high,hard_v4_en,10,"How many half-siblings does the person with silver hair, blue eyes and a white hat have?",2,1,False,False,0.0,0.00028219223022460935,3119,1130,0,0.009338599999999999,,False,1119,demi_fratrie,hard,0,False,,5,stop,,high
