model_name,benchmark_name,question_id,question,expected_answer,model_answer,is_correct,is_exact_match,partial_match_score,response_time,prompt_tokens,tokens_used,cached_tokens,cost_usd,error,no_response,reasoning_tokens,question_type,difficulty,hallucinated_names,is_enigma,enigma_complexity,batch_size,finish_reason,provider,thinking_level
glm-5.3-flash@high,hard_v4_en,1,"Who are the step-parents of the person with dark brown hair, hazel eyes and a pink hat (partners of one of the parents of the person with dark brown hair, hazel eyes and a pink hat who are not the parents of the person with dark brown hair, hazel eyes and a pink hat)?",Tux,Tux,True,True,1.0,0.00041937828063964844,3119,745,0,0.0008403499999999999,,False,731,beaux_parents,hard,0,False,,5,stop,,high
glm-5.3-flash@high,hard_v4_en,2,Which people without parents work as a programmer?,"Everett,Jax,Preston","Everett,Jax,Preston",True,True,1.0,0.00044198036193847655,3119,745,0,0.0008403499999999999,,False,731,verticale_racine_critere,hard,0,False,,5,stop,,high
glm-5.3-flash@high,hard_v4_en,3,Which people without parents work as an artist?,"Blair,Curtis,Dina,Malachi,Micah,Rafaela,Trisha","Micah,Malachi,Curtis,Rafaela,Blair,Dina",False,False,0.8571428571428571,0.00046291351318359373,3119,745,0,0.0008403499999999999,,False,731,verticale_racine_critere,hard,0,False,,5,stop,,high
glm-5.3-flash@high,hard_v4_en,4,"Among Willow and their siblings, who has the most children?","Emilio,Willow","Willow,Emilio",True,True,1.0,0.0004791736602783203,3119,745,0,0.0008403499999999999,,False,731,conditional,hard,0,False,,5,stop,,high
glm-5.3-flash@high,hard_v4_en,5,Which people without parents work as a manager?,"Fernanda,Marigold,Rudy,Simone","Marigold,Simone,Fernanda,Rudy",True,True,1.0,0.0005001544952392579,3119,745,0,0.0008403499999999999,,False,731,verticale_racine_critere,hard,0,False,,5,stop,,high
glm-5.3-flash@high,hard_v4_en,6,"What are the hair colors of the in-laws of the children of the person with black hair, green-brown eyes and a navy hat?","chestnut,dark brown,platinum blonde","darkbrown,chestnut",False,False,0.25,0.00015444755554199218,3119,790,0,0.0008628499999999999,,False,781,multihop,hard,0,False,,5,stop,,high
glm-5.3-flash@high,hard_v4_en,7,Who are Lucy's step-parents (partners of one of Lucy's parents who are not Lucy's parents)?,Maxim,Maxim,True,True,1.0,0.00018320083618164062,3119,790,0,0.0008628499999999999,,False,781,beaux_parents,hard,0,False,,5,stop,,high
glm-5.3-flash@high,hard_v4_en,8,Which people without parents work as a pilot?,"Anouk,Hannah,Jay,Vaughn","Hannah,Anouk,Vaughn,Jay",True,True,1.0,0.00021529197692871094,3119,790,0,0.0008628499999999999,,False,781,verticale_racine_critere,hard,0,False,,5,stop,,high
glm-5.3-flash@high,hard_v4_en,9,"Who are the half-siblings of the person with strawberry blonde hair, green-brown eyes and a pink hat?",Kieran,Kieran,True,True,1.0,0.0002573490142822266,3119,790,0,0.0008628499999999999,,False,781,demi_fratrie,hard,0,False,,5,stop,,high
glm-5.3-flash@high,hard_v4_en,10,"How many half-siblings does the person with silver hair, blue eyes and a white hat have?",2,1,False,False,0.0,0.00028662681579589845,3119,790,0,0.0008628499999999999,,False,781,demi_fratrie,hard,0,False,,5,stop,,high
glm-5.3-flash@high,hard_v4_en,11,"Which descendants of the person with black hair, dark brown eyes and a pink hat work as a lawyer?","Rosalie,Talia","Rosalie,Talia",True,True,1.0,171.4462380886078,3115,5447,0,0.00319075,,False,5437,verticale_descendant_critere,hard,0,False,,5,stop,,high
